"date"	"hour"	"precip"	"drivers_onduty"	"drivers_occupied"	"t_onduty"	"t_occupied"	"n_pass"	"n_trip"	"n_mile"	"earnings"
"8110"	"2012-03-05"	4	NA	1794	1794	791.998055556	503.769722222	4361	2634	12278.0899653	41901.575133
"8111"	"2012-03-05"	16	NA	9841	9841	6223.99833333	4330.20888889	37212	21814	62342.0281564	280035.883821
"8112"	"2012-03-06"	0	NA	6613	6613	3644.70333333	2120.80166667	18907	11276	41442.0784979	155440.255323
"8113"	"2012-03-06"	12	NA	10259	10259	7853.70694444	5207.14222222	39478	24111	59043.0447199	278740.77034
"8114"	"2012-03-07"	7	NA	8851	8851	6640.11972222	4106.21805556	39724	24877	61629.7871457	257239.354312
"8115"	"2012-03-07"	19	NA	11320	11320	9869.19166667	6787.37305556	58746	34747	90484.7683514	429388.03058
"8116"	"2012-03-07"	20	NA	11206	11206	9525.24944444	6134.14222222	55914	33005	91917.9202018	397775.930718
"8117"	"2012-03-08"	3	NA	2694	2694	1267.83611111	718.371944444	6539	3927	14303.9467839	51615.421553
"8118"	"2012-03-08"	15	NA	10373	10373	7927.06611111	5959.39638889	41610	24742	73121.5271538	321719.970563
"8119"	"2012-03-09"	11	NA	10273	10273	8038.04944444	5407.32361111	41838	25463	63801.7623309	293742.284841
"8120"	"2012-03-09"	23	NA	11236	11236	9763.32527778	7023.17416667	63792	34655	100884.529983	426638.897009
"8121"	"2012-03-10"	11	NA	8961	8961	7122.36583333	4433.88777778	45753	26081	62394.2607884	266133.680174
"8122"	"2012-03-10"	23	NA	10978	10978	9856.46833333	7243.18277778	64519	34381	94976.4780309	413476.393025
"8123"	"2012-03-11"	6	NA	3536	3536	1819.74138889	1145.50916667	9688	5940	27328.146161	92144.416152
"8124"	"2012-03-11"	18	NA	9273	9273	7394.74083333	5342.73666667	43817	24647	73050.7574255	304405.380721
"8125"	"2012-03-12"	2	NA	2644	2644	1305.95805556	756.112222222	6844	4132	15728.5140101	55538.7432082
"8126"	"2012-03-12"	14	NA	9685	9685	7160.07722222	4619.24444444	37861	22667	63810.6735492	268290.263697
"8127"	"2012-03-13"	9	NA	10450	10450	9144.51861111	6275.84472222	45370	28261	70702.3276027	332617.283451
"8128"	"2012-03-13"	10	NA	10472	10472	8114.53638889	5187.54527778	38199	23546	61159.2569724	280251.212511
"8129"	"2012-03-13"	22	NA	10295	10295	8241.91666667	5345.17472222	44875	26193	84652.3934839	347231.250159
"8130"	"2012-03-14"	5	NA	2809	2809	1145.09611111	704.734166667	6443	4229	18196.7485736	64772.4998736
"8131"	"2012-03-14"	17	NA	10269	10269	7160.99805556	5462.66861111	40738	24294	63954.0905992	312021.769042
"8132"	"2012-03-15"	1	NA	6488	6488	3369.84944444	1987.61027778	17380	10215	38566.8088047	142354.162
"8133"	"2012-03-15"	13	NA	10490	10490	8026.86805556	5493.65138889	41071	25158	65832.7981995	300764.176177
"8134"	"2012-03-16"	8	NA	9858	9858	8427.40222222	6141.66361111	46602	29172	72190.9338132	328803.900293
"8135"	"2012-03-16"	21	NA	11402	11402	9248.33611111	6118.85361111	57348	32260	92444.1801534	390056.077601
"8136"	"2012-03-17"	4	NA	5956	5956	3409.64083333	2146.17	17799	10114	42775.2421517	152024.590588
"8137"	"2012-03-17"	16	NA	9508	9508	6255.05277778	4831.40277778	41555	22510	63174.9394709	270618.945474
"8138"	"2012-03-18"	0	NA	10699	10699	9272.99194444	6460.87444444	57721	31176	99709.4394724	402740.95463
"8139"	"2012-03-18"	12	NA	8661	8661	6771.65083333	4294.13305556	42294	24098	67306.4052181	272479.431675
"8140"	"2012-03-19"	7	NA	8004	8004	5749.03694444	3578.06722222	32310	20805	60259.2339115	237194.659468
"8141"	"2012-03-19"	19	NA	10605	10605	8387.2975	5139.56472222	47472	28407	77968.0917043	350116.306308
"8142"	"2012-03-19"	20	NA	10143	10143	7636.58194444	4564.98361111	43062	25867	77138.0547213	317728.52715
"8143"	"2012-03-20"	7	NA	8340	8340	5988.84111111	3477.22805556	33596	21741	55452.5416577	225139.588117
"8144"	"2012-03-20"	19	NA	11110	11110	9155.94444444	5991.91833333	52502	31364	83272.4234409	388254.751725
"8145"	"2012-03-20"	20	NA	10976	10976	8706.88333333	5387.33111111	49743	29807	84313.9331008	358943.094743
"8146"	"2012-03-21"	3	NA	2366	2366	1041.27888889	609.149444444	5610	3338	12604.3684389	45106.5936126
"8147"	"2012-03-21"	15	NA	10176	10176	7545.5975	5022.27	38783	23072	66091.1439053	283479.465598
"8148"	"2012-03-22"	11	NA	10042	10042	7421.78722222	4813.52694444	37260	22715	59060.2113304	266764.977785
"8149"	"2012-03-22"	23	NA	10719	10719	8899.51527778	5893.75277778	50559	28774	94957.1201393	384654.706382
"8150"	"2012-03-23"	6	NA	5648	5648	2947.83222222	1718.1575	17375	11368	37222.6627966	137530.081172
"8151"	"2012-03-23"	18	NA	11385	11385	9698.67611111	7126.25444444	56771	33029	86583.5573636	419358.760366
"8152"	"2012-03-24"	2	NA	9572	9572	7467.895	4539.88055556	40116	22247	75260.6010177	293371.678545
"8153"	"2012-03-24"	14	NA	9702	9702	7492.53527778	4758.9125	44488	25125	64800.0581745	276870.890907
"8154"	"2012-03-25"	9	NA	6138	6138	3952.48833333	2145.10111111	24134	14433	42144.4432714	158356.729265
"8155"	"2012-03-25"	10	0	7303	7303	5262.87055556	2993.56722222	33323	19373	53428.4778398	207083.816673
"8156"	"2012-03-25"	22	NA	7524	7524	5164.33194444	3011.22638889	29255	16920	60300.3650637	226899.118693
"8157"	"2012-03-26"	5	NA	2783	2783	1184.31388889	740.19	6726	4290	20521.1031519	71398.9375209
"8158"	"2012-03-26"	17	NA	9888	9888	7058.3825	4864.71111111	43835	26219	67587.0469723	312839.065546
"8159"	"2012-03-27"	1	NA	4654	4654	2266.15833333	1356.14805556	11500	6809	28422.259241	101784.687475
"8160"	"2012-03-27"	13	NA	10279	10279	7486.08694444	4831.31305556	38528	23254	60617.1853856	270949.960644
"8161"	"2012-03-28"	8	NA	9853	9853	8403.06222222	5542.63027778	45921	28660	70556.458897	314894.112162
"8162"	"2012-03-28"	21	1	10892	10892	8922.03666667	5797.61527778	53305	31364	93600.674009	388351.390262
"8163"	"2012-03-29"	4	NA	2345	2345	1068.04333333	650.653055556	5517	3381	15218.0101061	52647.9092305
"8164"	"2012-03-29"	16	NA	10040	10040	6154.98222222	4686.9525	33085	19674	61535.0263147	280635.451673
"8165"	"2012-03-30"	4	NA	3195	3195	1555.9475	983.404444444	8309	5012	22285.6047013	77686.2151654
"8166"	"2012-03-30"	16	NA	10011	10011	6281.04333333	4872.29666667	33165	19542	59741.8008032	276182.814227
"8167"	"2012-03-31"	0	15	10829	10829	9504.51805556	6733.02361111	57919	31587	94373.398959	396527.02148
"8168"	"2012-03-31"	12	NA	9401	9401	7703.46277778	5172.39416667	50023	28309	68445.9639413	297163.977426
"8169"	"2012-04-01"	8	NA	4853	4853	2612.07777778	1448.19611111	15688	9492	32394.7343728	115533.573584
"8170"	"2012-04-01"	21	5	8304	8304	5869.36361111	3596.13083333	34804	19743	65404.5984124	253779.633291
"8171"	"2012-04-02"	4	NA	1773	1773	790.704722222	509.572777778	4263	2636	12279.4924102	41963.8934705
"8172"	"2012-04-02"	16	NA	9642	9642	5993.71833333	4345.60361111	35745	20806	61194.5716962	273072.650967
"8173"	"2012-04-03"	0	NA	7055	7055	4106.57416667	2429.38	21424	12534	46349.680038	174612.960869
"8174"	"2012-04-03"	12	NA	10337	10337	8219.32722222	5699.76777778	40944	24481	60566.6858719	289879.106395
"8175"	"2012-04-04"	7	NA	8775	8775	6532.05277778	4072.69138889	38951	24509	61180.8168043	253344.202231
"8176"	"2012-04-04"	19	NA	11286	11286	9542.74833333	6833.60388889	56883	33337	84305.9761547	412434.566194
"8177"	"2012-04-04"	20	NA	11366	11366	9329.54694444	6482.36777778	57286	33296	93504.7267783	406254.115449
"8178"	"2012-04-05"	3	NA	2906	2906	1391.08694444	811.108333333	7234	4385	16430.8315586	59186.0822568
"8179"	"2012-04-05"	15	NA	10547	10547	8305.32722222	6572.29444444	42071	24281	70636.1234827	322827.168945
"8180"	"2012-04-06"	11	NA	9565	9565	7636.85305556	4993.325	43704	25378	63638.0541425	280919.379777
"8181"	"2012-04-06"	23	NA	10511	10511	9223.09194444	6344.06111111	58803	31846	89990.7714057	381197.720488
"8182"	"2012-04-07"	6	NA	3104	3104	1395.37111111	840.113611111	7953	4824	20710.6128851	69952.3256818
"8183"	"2012-04-07"	18	NA	9809	9809	8005.24722222	5485.67333333	49681	26748	67301.3288164	295608.451913
"8184"	"2012-04-08"	2	NA	8216	8216	6021.27361111	3445.67138889	33741	18469	61397.0441441	233585.953759
"8185"	"2012-04-08"	14	NA	8495	8495	6531.11416667	4267.62555556	38883	21137	64830.3677671	259058.592205
"8186"	"2012-04-09"	9	NA	9404	9404	7902.36861111	4970.99277778	39831	24947	67018.5948474	290415.855321
"8187"	"2012-04-09"	10	NA	9378	9378	7074.67388889	4311.93972222	35927	21949	60967.8271561	257120.763324
"8188"	"2012-04-09"	22	NA	9333	9333	6895.85833333	4054.34611111	38120	22315	74669.124912	290959.96126
"8189"	"2012-04-10"	9	NA	10392	10392	8988.53083333	5774.39777778	43267	26696	67377.731319	310671.978992
"8190"	"2012-04-10"	10	NA	10288	10288	7933.16555556	4946.96138889	38659	23158	61105.6227908	272333.614732
"8191"	"2012-04-10"	22	NA	10299	10299	8243.50083333	5059.15194444	47838	27685	86265.5054802	347300.569642
"8192"	"2012-04-11"	5	NA	2690	2690	1065.34444444	631.350833333	6035	3976	16238.6183524	58448.7801828
"8193"	"2012-04-11"	17	NA	10172	10172	7052.84055556	5507.35277778	41768	24768	64597.2147579	314455.140454
"8194"	"2012-04-12"	1	NA	6213	6213	3181.26611111	1858.95555556	16492	9773	36411.5956951	134126.186636
"8195"	"2012-04-12"	13	NA	10560	10560	8206.835	5827.46833333	43917	25910	68014.0087328	310610.486795
"8196"	"2012-04-13"	8	NA	9630	9630	8110.55	5350.9	45022	27801	69933.3570045	309065.17691
"8197"	"2012-04-13"	21	NA	11170	11170	9375.20972222	6473.91222222	59154	33036	91819.3582428	396191.645059
"8198"	"2012-04-14"	4	NA	6281	6281	3616.72388889	2289.67972222	19492	10889	45212.8943287	162537.637786
"8199"	"2012-04-14"	16	NA	9423	9423	6088.47277778	4744.54	38967	21543	61539.0245112	261277.576313
"8200"	"2012-04-15"	0	NA	10754	10754	9466.53194444	6852.08861111	57476	30802	93634.3129155	395770.34664
"8201"	"2012-04-15"	12	NA	8566	8566	7127.29472222	5060.40666667	45441	25617	70510.1768029	295161.109637
"8202"	"2012-04-16"	7	NA	8084	8084	6027.87166667	3901.81222222	34684	22348	62471.4098978	247899.326896
"8203"	"2012-04-16"	19	NA	10778	10778	8654.64611111	5347.03472222	49849	29517	80954.4145368	363438.024116
"8204"	"2012-04-16"	20	NA	10436	10436	8065.70111111	4927.15638889	46848	27566	83387.5987673	340343.689519
"8205"	"2012-04-17"	3	NA	1971	1971	838.447777778	512.155	4164	2622	10823.3129216	37633.161283
"8206"	"2012-04-17"	15	NA	10315	10315	7943.21305556	5755.125	40765	23981	67900.259506	306222.931848
"8207"	"2012-04-18"	11	NA	10497	10497	8245.21916667	5573.28944444	39502	23946	60888.4189557	287911.9932
"8208"	"2012-04-18"	23	0	10315	10315	8044.69472222	5106.81861111	43709	25277	83730.8128262	334634.56405
"8209"	"2012-04-19"	6	NA	5843	5843	3205.41527778	1877.39305556	19564	12806	39700.4728364	148180.68057
"8210"	"2012-04-19"	18	NA	11240	11240	9529.07166667	7241.46944444	54772	32528	86097.682364	419800.476887
"8211"	"2012-04-20"	6	NA	5942	5942	3222.63388889	1893.98444444	19298	12469	39909.5184272	148369.263985
"8212"	"2012-04-20"	18	NA	11182	11182	9490.20694444	7285.20222222	54119	31528	85003.8585183	413956.208688
"8213"	"2012-04-21"	2	NA	9379	9379	6963.78694444	4287.69861111	38576	21356	72111.6108078	281684.796158
"8214"	"2012-04-21"	14	NA	9692	9692	7764.16805556	5406.70611111	45314	25426	68128.3377527	297229.272669
"8215"	"2012-04-22"	9	0	6311	6311	4173.805	2266.66638889	26924	15771	43411.1512104	165769.4473
"8216"	"2012-04-22"	10	7	7657	7657	5785.43	3438.425	39154	22548	57868.4148887	230077.597157
"8217"	"2012-04-22"	22	45	7899	7899	6151.88	3877.81722222	35590	20469	66737.7901052	262239.159879
"8218"	"2012-04-23"	5	1	2746	2746	1189.9975	759.415277778	6743	4376	18783.3797639	67175.5516068
"8219"	"2012-04-23"	17	NA	10170	10170	7572.90333333	5442.56805556	46642	27868	73022.2464888	339812.734811
"8220"	"2012-04-24"	1	NA	4574	4574	2257.93555556	1341.06722222	11598	6963	27733.1541725	100160.895507
"8221"	"2012-04-24"	13	NA	10393	10393	7856.66388889	5328.22138889	39109	23845	62986.0997585	286581.854887
"8222"	"2012-04-25"	8	NA	10015	10015	8697.60055556	6296.01861111	46584	28988	71027.5208428	330835.589913
"8223"	"2012-04-25"	21	NA	11095	11095	9023.54638889	6095.145	54427	31859	96901.1351282	401629.997155
"8224"	"2012-04-26"	4	NA	2436	2436	1102.04833333	706.014166667	5863	3533	16059.2667459	54844.9223931
"8225"	"2012-04-26"	16	NA	10327	10327	6601.11388889	5468.49916667	32225	18691	54702.8485902	275439.086731
"8226"	"2012-04-27"	0	4	10171	10171	7537.27444444	4690.50444444	39355	22822	80851.1900948	317980.404922
"8227"	"2012-04-27"	12	NA	10216	10216	8194.60833333	6322.22194444	41883	25121	68458.2067001	320131.390187
"8228"	"2012-04-28"	7	NA	4698	4698	2408.37833333	1350.79416667	13512	8444	29909.1954459	106552.971714
"8229"	"2012-04-28"	19	NA	10956	10956	9578.14138889	7266.68027778	59671	32756	83443.1348971	375901.84196
"8230"	"2012-04-28"	20	NA	11083	11083	9227.56277778	6736.70083333	59106	32284	83874.3769529	379489.653553
"8231"	"2012-04-29"	3	NA	8513	8513	6442.42805556	3815.53861111	34781	19146	68034.3150047	256754.202277
"8232"	"2012-04-29"	15	NA	9583	9583	7578.19944444	5481.32222222	40717	22998	77528.7469556	311976.175044
"8233"	"2012-04-30"	3	NA	1864	1864	906.712777778	519.783888889	4791	2827	11018.9353428	38324.5980698
"8234"	"2012-04-30"	15	NA	9890	9890	7577.67388889	5348.00638889	40688	23991	70548.0292226	301094.819413
"8235"	"2012-05-01"	7	3	8508	8508	6547.72277778	4474.87694444	39543	25169	59423.7278691	256936.420512
"8236"	"2012-05-01"	19	NA	11370	11370	9687.50444444	6589.28472222	51379	30939	80527.8403045	397921.103528
"8237"	"2012-05-01"	20	NA	11212	11212	9129.34694444	6004.21166667	50437	30566	87102.1054081	380952.549564
"8238"	"2012-05-02"	3	NA	2452	2452	1117.78972222	643.916111111	5939	3617	13285.3710389	48096.5711105
"8239"	"2012-05-02"	15	NA	10688	10688	8407.76222222	6626.96055556	40854	24292	67288.6809293	319661.193482
"8240"	"2012-05-03"	11	NA	10832	10832	8587.53333333	6072.22861111	42044	25674	65185.914697	311663.208725
"8241"	"2012-05-03"	23	NA	10932	10932	9088.01333333	6031.41972222	49684	28816	93475.3874845	385120.004001
"8242"	"2012-05-04"	6	NA	5984	5984	3459.47055556	2159.93444444	21049	13697	40996.9364482	155422.871042
"8243"	"2012-05-04"	18	NA	11335	11335	9776.65916667	7331.82861111	53601	31542	83374.9871763	412755.337923
"8244"	"2012-05-05"	2	NA	9533	9533	7098.72083333	4271.71861111	39200	21930	72259.3277337	282592.640125
"8245"	"2012-05-05"	14	NA	10167	10167	8158.97611111	5446.85555556	48587	27733	73924.469107	314103.552405
"8246"	"2012-05-06"	9	NA	5865	5865	3962.225	2532.34861111	22607	13689	42673.8795395	165628.737048
"8247"	"2012-05-06"	10	NA	6895	6895	5177.9825	3614.46277778	32915	19190	56053.913399	225145.976361
"8248"	"2012-05-06"	22	NA	8004	8004	5899.57444444	3570.07777778	34237	19966	66931.3897848	257167.07229
"8249"	"2012-05-07"	5	NA	3024	3024	1337.68583333	839.328888889	7563	4818	22734.6965944	79154.3035429
"8250"	"2012-05-07"	17	1	10283	10283	7627.23472222	5904.80111111	47035	27971	73420.5430444	347899.335761
"8251"	"2012-05-08"	1	NA	4668	4668	2392.8475	1387.97944444	12498	7500	28153.6157234	103221.513005
"8252"	"2012-05-08"	13	NA	10732	10732	8305.68611111	5659.0875	40805	24897	65897.6593913	303199.895037
"8253"	"2012-05-09"	8	1	10258	10258	8956.31222222	6818.84111111	48189	30079	72472.6187631	343248.355403
"8254"	"2012-05-09"	21	0	11124	11124	9093.08333333	5985.76722222	53782	31782	95004.0060364	393637.233659
"8255"	"2012-05-10"	8	NA	10342	10342	8841.325	6445.92694444	46677	29343	74020.8078806	339754.855063
"8256"	"2012-05-10"	21	NA	11537	11537	9755.12444444	7001.39166667	56988	33381	99965.618708	428933.471521
"8257"	"2012-05-11"	4	NA	3360	3360	1669.83833333	1076.475	8980	5352	24190.0077311	84407.4748592
"8258"	"2012-05-11"	16	NA	10021	10021	6570.72166667	5196.05583333	31924	18733	58674.1551564	276508.428395
"8259"	"2012-05-12"	0	NA	11059	11059	9403.82527778	6405.8475	54140	30040	94614.5327357	389137.46765
"8260"	"2012-05-12"	12	NA	9667	9667	7904.73416667	5367.13222222	46533	26806	67582.84166	296226.121022
"8261"	"2012-05-13"	7	NA	3859	3859	1935.86	1108.42055556	10651	6780	27787.4504068	93684.4268198
"8262"	"2012-05-13"	19	NA	9451	9451	7516.82861111	5129.11416667	41936	23881	73984.3119972	299191.123563
"8263"	"2012-05-13"	20	NA	9228	9228	7118.78333333	4874.725	39531	22568	71913.8989506	292834.308389
"8264"	"2012-05-14"	3	NA	1992	1992	958.668611111	556.072777778	5005	3035	11863.2731624	41463.4836558
"8265"	"2012-05-14"	15	NA	10029	10029	7763.81888889	6062.80722222	38980	22886	67478.6753206	305331.469888
"8266"	"2012-05-15"	11	10	10904	10904	9197.01916667	6955.96361111	45661	27833	64271.0895689	328946.964141
"8267"	"2012-05-15"	23	NA	10333	10333	7907.69194444	4917.16333333	41542	24354	85279.9561454	335111.281279
"8268"	"2012-05-16"	6	NA	6031	6031	3374.03555556	2001.73833333	20879	13636	38612.4752636	147376.761466
"8269"	"2012-05-16"	18	NA	11369	11369	9921.65444444	7718.21027778	50764	30199	82074.4448238	416357.981865
"8270"	"2012-05-17"	2	NA	4900	4900	2673.33527778	1565.23472222	13910	8344	30524.3725491	112788.652771
"8271"	"2012-05-17"	14	NA	11065	11065	9073.06083333	7178.47361111	42754	25379	76508.3223086	353024.429477
"8272"	"2012-05-18"	9	NA	10747	10747	9284.13166667	6730.68055556	42925	26682	71489.9349599	340417.41518
"8273"	"2012-05-18"	10	NA	10726	10726	8786.2475	6122.55972222	40648	24889	66544.4429213	312429.821418
"8274"	"2012-05-18"	22	NA	11500	11500	9600.43416667	6996.32944444	60110	33277	97569.4719914	416428.450759
"8275"	"2012-05-19"	5	NA	4026	4026	2033.13694444	1366.33638889	10798	6458	30647.5932667	105079.607638
"8276"	"2012-05-19"	17	NA	9611	9611	6346.36888889	5159.98777778	40671	22542	62229.3181972	271066.365494
"8277"	"2012-05-20"	5	NA	3845	3845	1775.06527778	1149.51583333	9255	5563	27268.9490888	92283.9238302
"8278"	"2012-05-20"	17	NA	9164	9164	6526.18388889	5200.49861111	38064	21682	71726.9629111	289871.616728
"8279"	"2012-05-21"	1	NA	4469	4469	2464.12722222	1440.21555556	12864	7540	30705.9187926	107845.996235
"8280"	"2012-05-21"	13	1	10126	10126	7953.38777778	5641.81416667	39402	23935	64806.3886077	294743.732733
"8281"	"2012-05-22"	8	NA	10137	10137	8728.02916667	6404.60472222	45670	28531	70550.6387489	329193.858079
"8282"	"2012-05-22"	21	NA	10757	10757	8589.90194444	5555.81611111	50495	30128	86872.3995829	364396.307668
"8283"	"2012-05-23"	4	3	2389	2389	1080.83944444	706.970277778	5665	3525	16308.2142328	55686.340459
"8284"	"2012-05-23"	16	NA	10172	10172	6220.18	4959.47305556	30417	17947	56721.2634866	267938.75677
"8285"	"2012-05-24"	0	NA	9660	9660	6659.19722222	3957.78527778	33025	19180	71851.8974003	272314.674381
"8286"	"2012-05-24"	12	10	10949	10949	9004.67416667	7215.73	39562	23802	64210.8172565	329760.335268
"8287"	"2012-05-25"	7	NA	8812	8812	6231.55777778	3690.79277778	32793	20955	57991.6370129	234947.058008
"8288"	"2012-05-25"	19	NA	11267	11267	9120.22194444	5767.7375	52321	29681	80051.3004855	367533.579026
"8289"	"2012-05-25"	20	NA	10861	10861	7774.69527778	4848.87472222	45105	25532	72990.2411481	309413.595667
"8290"	"2012-05-26"	3	NA	7302	7302	4942.86888889	2844.56166667	26128	14602	53519.9397642	196726.821538
"8291"	"2012-05-26"	15	NA	8844	8844	6304.58277778	4052.03777778	37221	20360	57104.9723178	235247.693354
"8292"	"2012-05-27"	11	NA	7031	7031	4800.62305556	2663.04277778	29013	16275	45968.4329948	176750.366573
"8293"	"2012-05-27"	23	NA	7121	7121	5637.27388889	3615.60833333	35846	19702	61151.5126525	240171.16967
"8294"	"2012-05-28"	6	NA	2637	2637	1119.14361111	719.586111111	6012	3768	20383.3853336	65219.3927062
"8295"	"2012-05-28"	18	NA	8673	8673	6404.51166667	3868.86833333	38016	21714	69638.6033574	263991.265903
"8296"	"2012-05-29"	2	NA	2396	2396	1113.45194444	668.120277778	5815	3531	13607.731034	47302.5800397
"8297"	"2012-05-29"	14	NA	10581	10581	8292.37111111	5939.99916667	42615	25489	69003.950772	311733.786685
"8298"	"2012-05-30"	2	NA	3584	3584	1567.75611111	977.036666667	7921	4846	21411.8104587	74745.3993718
"8299"	"2012-05-30"	14	NA	11013	11013	8953.82694444	6399.44	41532	25043	67009.7661161	317863.488646
"8300"	"2012-05-31"	9	NA	10635	10635	9058.87138889	6341.16472222	41587	26252	65769.334417	319478.159139
"8301"	"2012-05-31"	10	NA	10675	10675	8435.11	5818.9625	38405	23773	60042.4621511	290684.871882
"8302"	"2012-05-31"	22	NA	11240	11240	9241.63583333	6480.59111111	52037	30247	94941.2584569	399618.115081
"8303"	"2012-06-01"	6	NA	6212	6212	3285.92527778	1884.38944444	18512	12064	39006.7305151	142926.825482
"8304"	"2012-06-01"	18	NA	11429	11429	9689.39944444	7089.61555556	52724	31002	85963.2395001	403771.786957
"8305"	"2012-06-02"	2	2	9394	9394	7096.07444444	4363.78722222	37075	20531	71793.5303449	274251.105764
"8306"	"2012-06-02"	14	NA	9981	9981	7551.32472222	4892.61972222	39402	22452	63791.4213114	268364.611168
